2025/11/10 19:45:10 [error] 19724#3196: *2 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://127.0.0.1:8080/depts", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/10 19:45:10 [error] 19724#3196: *2 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://127.0.0.1:8080/depts", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/10 19:45:10 [error] 19724#3196: *2 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://localhost/depts", host: "localhost:90", referrer: "http://localhost:90/dept"
2025/11/10 19:45:10 [error] 19724#3196: *2 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://localhost/depts", host: "localhost:90", referrer: "http://localhost:90/dept"
2025/11/10 19:45:10 [error] 19724#3196: *2 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://localhost/depts", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/10 19:45:10 [error] 19724#3196: *2 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://localhost/depts", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/11 12:14:56 [error] 16304#29972: *2 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://[::1]:8080/depts", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/11 12:14:56 [error] 16304#29972: *1 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/emps?name=&gender=&begin=&end=&page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8080/emps?name=&gender=&begin=&end=&page=1&pageSize=10", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/11 12:14:56 [error] 16304#29972: *1 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/emps?name=&gender=&begin=&end=&page=1&pageSize=10 HTTP/1.1", upstream: "http://localhost/emps?name=&gender=&begin=&end=&page=1&pageSize=10", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/11 12:14:56 [error] 16304#29972: *1 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/emps?name=&gender=&begin=&end=&page=1&pageSize=10 HTTP/1.1", upstream: "http://localhost/emps?name=&gender=&begin=&end=&page=1&pageSize=10", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/11 12:14:58 [error] 16304#29972: *2 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://127.0.0.1:8080/depts", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/11 12:14:58 [error] 16304#29972: *2 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://127.0.0.1:8080/depts", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/11 12:15:06 [error] 16304#29972: *2 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/clazzs?begin=&end=&name=&page=1&pageSize=10 HTTP/1.1", upstream: "http://localhost/clazzs?begin=&end=&name=&page=1&pageSize=10", host: "localhost:90", referrer: "http://localhost:90/clazz"
2025/11/11 12:15:06 [error] 16304#29972: *2 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/clazzs?begin=&end=&name=&page=1&pageSize=10 HTTP/1.1", upstream: "http://localhost/clazzs?begin=&end=&name=&page=1&pageSize=10", host: "localhost:90", referrer: "http://localhost:90/clazz"
2025/11/11 12:15:06 [error] 16304#29972: *1 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/emps/list HTTP/1.1", upstream: "http://localhost/emps/list", host: "localhost:90", referrer: "http://localhost:90/clazz"
2025/11/11 12:15:06 [error] 16304#29972: *1 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/emps/list HTTP/1.1", upstream: "http://localhost/emps/list", host: "localhost:90", referrer: "http://localhost:90/clazz"
2025/11/11 12:15:08 [error] 16304#29972: *2 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/clazzs/list HTTP/1.1", upstream: "http://localhost/clazzs/list", host: "localhost:90", referrer: "http://localhost:90/stu"
2025/11/11 12:15:08 [error] 16304#29972: *2 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/clazzs/list HTTP/1.1", upstream: "http://localhost/clazzs/list", host: "localhost:90", referrer: "http://localhost:90/stu"
2025/11/11 12:15:10 [error] 16304#29972: *1 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/students?clazzId=&degree=&name=&page=1&pageSize=10 HTTP/1.1", upstream: "http://[::1]:8080/students?clazzId=&degree=&name=&page=1&pageSize=10", host: "localhost:90", referrer: "http://localhost:90/stu"
2025/11/11 12:15:10 [error] 16304#29972: *2 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/emps?name=&gender=&begin=&end=&page=1&pageSize=10 HTTP/1.1", upstream: "http://localhost/emps?name=&gender=&begin=&end=&page=1&pageSize=10", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/11 12:15:10 [error] 16304#29972: *2 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/emps?name=&gender=&begin=&end=&page=1&pageSize=10 HTTP/1.1", upstream: "http://localhost/emps?name=&gender=&begin=&end=&page=1&pageSize=10", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/11 12:15:10 [error] 16304#29972: *3 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://localhost/depts", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/11 12:15:10 [error] 16304#29972: *3 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://localhost/depts", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/11 12:15:11 [error] 16304#29972: *3 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/report/empJobData HTTP/1.1", upstream: "http://localhost/report/empJobData", host: "localhost:90", referrer: "http://localhost:90/report/emp"
2025/11/11 12:15:11 [error] 16304#29972: *3 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/report/empJobData HTTP/1.1", upstream: "http://localhost/report/empJobData", host: "localhost:90", referrer: "http://localhost:90/report/emp"
2025/11/11 12:15:11 [error] 16304#29972: *2 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/report/empGenderData HTTP/1.1", upstream: "http://localhost/report/empGenderData", host: "localhost:90", referrer: "http://localhost:90/report/emp"
2025/11/11 12:15:11 [error] 16304#29972: *2 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/report/empGenderData HTTP/1.1", upstream: "http://localhost/report/empGenderData", host: "localhost:90", referrer: "http://localhost:90/report/emp"
2025/11/11 12:15:12 [error] 16304#29972: *1 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/students?clazzId=&degree=&name=&page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8080/students?clazzId=&degree=&name=&page=1&pageSize=10", host: "localhost:90", referrer: "http://localhost:90/stu"
